GeneID	Chr	GeneName	Start	Stop	CodingLength	NTG.7_GeneCount	NTG.7_RPKM	NTG.8_GeneCount	NTG.8_RPKM	NTG.9_GeneCount	NTG.9_RPKM	NTG.10_GeneCount	NTG.10_RPKM	AD.16_GeneCount	AD.16_RPKM	AD.17_GeneCount	AD.17_RPKM	AD.18_GeneCount	AD.18_RPKM	AD.19_GeneCount	AD.19_RPKM	AD.20_GeneCount	AD.20_RPKM	AD.CP2.21_GeneCount	AD.CP2.21_RPKM	AD.CP2.22_GeneCount	AD.CP2.22_RPKM	AD.CP2.23_GeneCount	AD.CP2.23_RPKM	AD.CP2.24_GeneCount	AD.CP2.24_RPKM	AD.CP2.25_GeneCount	AD.CP2.25_RPKM
ENSMUSG00000102414	chr1	RP23-320P13.1	135896394	135899089	2696	0	0	0	0	1	0.003679821	0	0	2	0.007059899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.007588394
ENSMUSG00000051985	chr1	Igfn1	135953578	136006342	8996	1024	1.046235143	1520	1.943256652	1725	1.902825797	1365	1.346685148	1575	1.666603494	1275	1.382657787	656	0.57579968	667	0.766706125	1415	1.401642354	1211	1.287330333	1020	1.083377787	1082	1.247029919	1762	1.54373909	1360	1.546827949
ENSMUSG00000026411	chr1	Tmem9	136008150	136035342	2726	5045	17.00603624	3819	16.10826686	4189	15.24519115	5199	16.92255052	3841	13.40937758	4977	17.80675332	5943	17.21019901	4175	15.83332628	4274	13.96779566	4475	15.69464445	4675	16.38226522	4478	17.02731947	5262	15.21007738	3788	14.21430582
ENSMUSG00000097918	chr1	Ascl5	136050804	136051370	567	24	0.388409616	20	0.405010195	28	0.489234807	19	0.296917917	22	0.368743009	7	0.120240824	17	0.236355594	13	0.23669868	18	0.282424691	23	0.387278226	17	0.286007921	17	0.310347262	18	0.249798535	10	0.180157558
ENSMUSG00000026407	chr1	Cacna1s	136052750	136119822	6550	72	0.101030375	52	0.091301947	71	0.107561884	91	0.123300527	147	0.213628497	74	0.11021136	111	0.133807569	65	0.10261399	72	0.097949763	59	0.086136653	90	0.131284177	62	0.098136694	75	0.090244217	99	0.154642342
ENSMUSG00000102838	chr1	RP24-572I2.2	136057181	136059433	2253	0	0	0	0	0	0	0	0	2	0.008447448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102717	chr1	RP23-211F21.1	136116577	136119822	3246	31	0.087761992	20	0.070848719	26	0.079469176	39	0.106613809	56	0.164193208	49	0.147236685	88	0.21402558	47	0.149698135	42	0.115277751	46	0.135493706	70	0.206012336	30	0.095804586	44	0.10681595	43	0.135514882
ENSMUSG00000086264	chr1	Gm15850	136126178	136131183	2049	17	0.076229334	16	0.089773967	24	0.116189005	21	0.090927777	35	0.162541264	13	0.061871655	22	0.08474891	38	0.191703727	24	0.104336406	23	0.107304406	31	0.14450581	27	0.136570606	32	0.123044395	14	0.069883556
ENSMUSG00000041642	chr1	Kif21b	136131389	136177998	12184	8267	6.236622708	6784	6.403900879	9171	7.469625211	9423	6.864276948	9112	7.119305474	7190	5.757124171	10124	6.561330332	8077	6.855282697	9260	6.772732864	9794	7.6873764	9509	7.457388854	8184	6.964459549	11018	7.127593979	9072	7.618655404
ENSMUSG00000087230	chr1	Mroh3	136181474	136207097	2765	29	0.096376886	14	0.058218385	37	0.13275693	16	0.051345093	13	0.0447446	23	0.081129332	40	0.114201844	32	0.119646121	30	0.096660174	35	0.121020641	36	0.124373484	41	0.153701821	43	0.122541163	53	0.196076035
ENSMUSG00000041605	chr1	5730559C18Rik	136213531	136234264	4977	227	0.419177567	221	0.510648049	188	0.374809516	306	0.545629288	261	0.499154586	251	0.491950118	361	0.572687376	302	0.627412071	360	0.644504719	262	0.503373072	283	0.543261613	225	0.468678422	310	0.490876814	255	0.524186837
ENSMUSG00000097315	chr1	Gm26568	136216074	136225071	1594	36	0.207476485	31	0.223555471	37	0.230222989	30	0.166952031	20	0.119376477	25	0.152926082	70	0.346579326	35	0.226938498	38	0.212325132	40	0.239851746	53	0.317535772	42	0.273046074	37	0.182854964	34	0.218131835
ENSMUSG00000103594	chr1	RP23-211F21.3	136247662	136250476	1802	0	0	0	0	0	0	0	0	4	0.021120963	3	0.016234083	4	0.017519817	4	0.022943786	0	0	2	0.010609083	0	0	0	0	0	0	0	0
ENSMUSG00000102941	chr1	RP23-211F21.4	136252671	136255846	2520	2	0.007292631	2	0.00912518	2	0.007873445	4	0.014083749	0	0	2	0.007740328	0	0	0	0	2	0.007070264	3	0.011381303	0	0	0	0	0	0	0	0
ENSMUSG00000097433	chr1	Gm26781	136259407	136274406	1477	928	5.771658275	804	6.256996473	949	6.372347194	1148	6.894433607	1107	7.130543559	1085	7.162383051	1324	7.074224713	865	6.052607239	1049	6.325276971	945	6.115063263	862	5.573272875	844	5.921276559	1173	6.255892767	920	6.369630149
ENSMUSG00000052759	chr1	Gpr25	136259797	136260873	1077	320	2.728715671	238	2.539466521	317	2.91842242	415	3.41712193	320	2.826055379	315	2.850979094	451	3.303870993	313	3.002799924	323	2.670313519	249	2.209144715	296	2.623919008	268	2.577883972	330	2.413019863	300	2.847759547
ENSMUSG00000041570	chr1	Camsap2	136268123	136346104	9195	15187	15.18099013	12546	15.69244503	14882	16.06090411	17738	17.12130357	17367	17.97940404	17163	18.20943537	19319	16.59017549	13608	15.30368992	17113	16.58462594	16023	16.66435275	14773	15.35137253	14034	15.82449439	20464	17.54111849	15857	17.64504971
ENSMUSG00000097403	chr1	9230116N13Rik	136411916	136415519	3589	61	0.156193319	47	0.150587078	67	0.185220054	72	0.17802016	58	0.153809442	79	0.214701403	96	0.211174797	66	0.19012985	68	0.168807974	71	0.189150494	66	0.175681877	51	0.14730689	88	0.193220829	63	0.179575434
ENSMUSG00000026404	chr1	Ddx59	136415271	136440158	2953	727	2.262304125	551	2.145484609	626	2.103156032	641	1.926099322	692	2.23020638	640	2.113838106	841	2.248282111	550	1.925542098	612	1.84637293	618	2.0008824	567	1.834214166	449	1.576097874	599	1.598387407	569	1.971072496
ENSMUSG00000041498	chr1	Kif14	136466343	136531511	10211	28	0.02520428	29	0.03266416	28	0.02721165	11	0.009561214	22	0.020509795	29	0.027706995	46	0.035572331	27	0.027343479	22	0.01919952	25	0.023413847	29	0.027137177	20	0.02030797	55	0.042453901	22	0.022045132
ENSMUSG00000099337	chr1	Gm29486	136507409	136507780	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.027726304	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101413	chr1	Gm29485	136523884	136524165	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104414	chr1	RP24-68C1.3	136541605	136555873	547	0	0	0	0	0	0	0	0	1	0.017372763	0	0	0	0	0	0	4	0.065051592	0	0	0	0	1	0.018921989	0	0	0	0
ENSMUSG00000104509	chr1	RP24-68C1.4	136576938	136579477	2414	2	0.007612721	0	0	0	0	0	0	3	0.011826427	0	0	0	0	0	0	4	0.014761189	0	0	2	0.007913896	0	0	0	0	0	0
ENSMUSG00000104366	chr1	RP24-68C1.5	136603033	136605468	1557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097229	chr1	Gm26598	136622098	136624650	2439	0	0	2	0.009428106	9	0.036606679	3	0.010913463	3	0.011705255	2	0.007997282	7	0.022655493	0	0	13	0.04748233	15	0.058795625	5	0.019582027	0	0	14	0.04522764	10	0.041938317
ENSMUSG00000041483	chr1	Zfp281	136624901	136630053	4937	4131	7.690085651	3511	8.178318867	4166	8.3728986	4382	7.876847318	4618	8.903326366	4270	8.436824771	4849	7.754724949	3651	7.646480175	4639	8.37243491	3990	7.727969334	4239	8.203322896	3583	7.52390071	5239	8.363017982	4233	8.771987527
ENSMUSG00000097113	chr1	Gm19705	136670769	136690804	1558	69	0.406845993	53	0.391033576	55	0.35012589	70	0.39855023	74	0.451892418	70	0.438080745	122	0.617986539	84	0.557229359	86	0.491621456	83	0.509184948	93	0.570051784	60	0.399073113	89	0.44999699	88	0.577613559
ENSMUSG00000097448	chr1	Gm16880	136696211	136726142	1617	4	0.022725243	3	0.021326866	0	0	0	0	0	0	15	0.090451335	5	0.024403762	4	0.025567149	4	0.022032307	8	0.047288447	4	0.0236243	0	0	5	0.024358874	4	0.025297773
ENSMUSG00000092912	chr1	Gm24086	136697374	136697471	98	0	0	0	0	0	0	0	0	1	0.096164384	0	0	0	0	2	0.208927506	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096432	chr1	Gm22132	136757510	136757609	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104360	chr1	RP23-302C16.5	136789182	136789520	339	1	0.027036356	0	0	0	0	2	0.052213429	0	0	2	0.057392259	1	0.02322664	1	0.030417387	2	0.05242393	2	0.056259343	0	0	0	0	1	0.023183916	2	0.060193819
ENSMUSG00000103953	chr1	RP23-302C16.4	136793034	136793510	477	44	0.846158745	21	0.505330712	22	0.456775115	33	0.61279778	28	0.557672957	28	0.571521239	32	0.528673305	21	0.454351763	34	0.633912789	25	0.500213827	28	0.55976741	19	0.412166829	32	0.527700857	23	0.492380406
ENSMUSG00000104261	chr1	RP23-302C16.6	136798311	136798959	649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026398	chr1	Nr5a2	136842571	136960448	5899	18	0.028044491	11	0.021444947	24	0.040370756	35	0.052655916	9	0.014522452	17	0.028112479	23	0.030785139	39	0.068361788	26	0.03927352	14	0.022694447	41	0.066406306	41	0.072057498	19	0.025384424	25	0.043359955
ENSMUSG00000088970	chr1	Gm23763	136990211	136990270	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077207	chr1	Gm25609	137215544	137215647	104	0	0	0	0	0	0	0	0	0	0	0	0	1	0.075210071	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102751	chr1	RP23-54K22.1	137252142	137254057	1916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102738	chr1	RP24-554P12.1	137325434	137325842	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088164	chr1	Gm23534	137367151	137367247	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103070	chr1	RP24-550H17.1	137528850	137531230	2381	473	1.825351265	342	1.651462226	374	1.558251296	438	1.632162867	395	1.57871883	323	1.323009628	415	1.375851747	455	1.975470092	404	1.511534628	465	1.867044958	340	1.364000832	306	1.332069862	452	1.495761655	490	2.10501476
ENSMUSG00000088715	chr1	Gm22727	137734318	137734433	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103728	chr1	RP23-122F14.1	137764077	137767527	3451	12	0.031954905	5	0.016660327	2	0.005749987	3	0.007714035	4	0.011031604	10	0.028263859	13	0.029739788	5	0.014979594	8	0.020653692	6	0.01662356	10	0.027682588	9	0.027034544	4	0.009133872	8	0.02371483
ENSMUSG00000104112	chr1	RP23-393I12.7	137811849	137812143	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098243	chr1	Gm4258	137898595	138000384	1453	37	0.2339184	18	0.142394231	23	0.156989672	31	0.189246749	16	0.104762301	14	0.093943312	38	0.206388023	19	0.135141898	36	0.22065643	26	0.171022213	19	0.124872461	16	0.114104536	35	0.18974457	24	0.168907004
ENSMUSG00000104118	chr1	RP23-393I12.1	137909291	137913158	3868	46	0.109291445	50	0.148646802	46	0.117995856	35	0.08029721	24	0.059055719	12	0.030261103	19	0.038781104	16	0.042768308	62	0.14281422	30	0.074159383	25	0.061747411	16	0.042881364	32	0.065195402	24	0.063476553
ENSMUSG00000098045	chr1	Gm26979	137917690	137921312	217	2	0.084333586	2	0.105525592	2	0.091050252	1	0.040716894	4	0.174683928	1	0.044755431	8	0.289800275	8	0.37951969	3	0.122643138	6	0.26323179	4	0.175339988	8	0.380522925	3	0.108475205	4	0.187760538
ENSMUSG00000103038	chr1	RP23-393I12.3	137924388	137926379	1992	20	0.092246472	11	0.063484789	8	0.039837341	4	0.017814918	2	0.009553712	6	0.029372857	6	0.023774383	5	0.025945589	12	0.053660219	8	0.038390721	10	0.047947965	8	0.041622678	9	0.035595978	8	0.041075562
ENSMUSG00000102277	chr1	RP23-393I12.4	137927251	137930273	3023	19	0.057756236	24	0.091288012	35	0.114866638	10	0.029352788	11	0.034630627	8	0.025811333	18	0.047006295	17	0.058139053	19	0.055995136	18	0.056929097	8	0.025280501	10	0.034289847	27	0.070379746	20	0.067678236
ENSMUSG00000098145	chr1	Gm26936	137928389	137969240	498	1	0.018421565	2	0.046101361	4	0.07955493	6	0.106728854	2	0.038157411	2	0.039104946	7	0.110780366	3	0.062175821	9	0.160738702	4	0.076666039	5	0.095751797	0	0	6	0.094779939	6	0.123041475
ENSMUSG00000102142	chr1	RP23-393I12.5	137932041	137933284	1244	33	0.24365294	27	0.249447243	30	0.239144036	17	0.121202258	17	0.12999571	11	0.086203634	33	0.209319596	28	0.232589176	23	0.164640614	25	0.192049967	38	0.291669972	18	0.149916863	16	0.10130161	27	0.221919383
ENSMUSG00000104145	chr1	RP23-44N5.3	137935189	137937346	2158	33	0.140503895	18	0.09589681	36	0.165484572	36	0.148006571	32	0.141106424	21	0.094900586	61	0.223122051	40	0.191605587	36	0.148603265	38	0.168335043	33	0.146062515	27	0.129675656	37	0.135087387	31	0.146929796
ENSMUSG00000103427	chr1	RP23-44N5.4	137949422	137954643	5222	74	0.130238313	46	0.101302952	56	0.106408336	48	0.081574111	38	0.06926487	23	0.042964529	46	0.069550956	52	0.102963699	28	0.047776738	44	0.080570532	32	0.058547375	24	0.047647328	41	0.061877043	57	0.111674921
ENSMUSG00000065565	chr1	Mir181a-1	137966455	137966541	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.116283515
ENSMUSG00000098206	chr1	A430106G13Rik	137966531	137969918	3388	40	0.10849644	41	0.139154285	42	0.12299441	50	0.130957259	52	0.146076793	26	0.074852105	50	0.116510143	74	0.225819255	58	0.152522852	78	0.220123604	69	0.194560645	38	0.116267775	64	0.148858666	65	0.196264888
ENSMUSG00000065458	chr1	Mir181b-1	137966639	137966718	80	4	0.453943749	0	0	4	0.490097655	4	0.438334962	0	0	0	0	4	0.389978148	6	0.766067523	4	0.440102125	8	0.94460132	7	0.825829698	2	0.256030857	4	0.389260817	5	0.631663537
ENSMUSG00000104197	chr1	RP23-44N5.7	137971174	137972315	1142	2	0.016084621	6	0.060379473	2	0.017365665	2	0.015531554	14	0.116608781	2	0.017072063	2	0.013818123	16	0.144768666	4	0.03118834	2	0.016735063	6	0.050162884	4	0.036287838	6	0.041378118	7	0.062668981
ENSMUSG00000088564	chr1	Gm23782	137987657	137987776	120	0	0	0	0	3	0.246061426	3	0.220073132	0	0	0	0	0	0	0	0	0	0	1	0.079042053	0	0	0	0	0	0	0	0
ENSMUSG00000026395	chr1	Ptprc	138062861	138175708	18313	634	0.318224136	379	0.238034713	452	0.244941784	560	0.271416319	1112	0.578057483	1650	0.879028536	1760	0.758917833	1755	0.991048094	1666	0.810718867	1677	0.875776793	1784	0.930870175	1097	0.621113188	1409	0.606447906	1055	0.589481354
ENSMUSG00000104291	chr1	RP23-361M12.2	138161820	138167683	5864	0	0	10	0.019611747	8	0.013537224	1	0.001513433	4	0.006492941	2	0.003327088	3	0.004039416	9	0.015869941	5	0.007597671	6	0.009784234	3	0.004887995	6	0.010607928	6	0.008063971	2	0.003489497
ENSMUSG00000099656	chr1	RP23-361M12.3	138184101	138184584	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.021379896	0	0	0	0
ENSMUSG00000099459	chr1	Gm28556	138190194	138192127	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102822	chr1	RP24-414I2.2	138261642	138262061	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026394	chr1	Atp6v1g3	138273738	138289462	1887	2	0.009737671	0	0	0	0	4	0.018805684	0	0	4	0.020670941	0	0	1	0.005477707	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101793	chr1	Gm28500	138377264	138377414	151	0	0	1	0.075672958	0	0	2	0.116793197	3	0.187900146	5	0.320943553	0	0	0	0	0	0	2	0.125843268	3	0.188605843	2	0.136437496	1	0.05185876	2	0.13464407
ENSMUSG00000026393	chr1	Nek7	138482875	138620141	7376	5239	6.528233542	4027	6.278937232	4224	5.682661377	5000	6.016187467	4009	5.173753381	4850	6.414520461	6429	6.882226196	4862	6.816100583	5221	6.307429467	5084	6.591273585	5304	6.870703501	4260	5.987935984	5819	6.217764823	4345	6.027133622
ENSMUSG00000099510	chr1	Gm28501	138515615	138550009	421	318	6.926944956	257	7.004948841	256	6.020536117	334	7.025304546	274	6.18141017	325	7.514033893	393	7.354368711	296	7.254042231	308	6.504542543	349	7.909637059	305	6.906608898	243	5.970918671	406	7.583667796	248	6.013676369
ENSMUSG00000102651	chr1	RP23-209N14.3	138552305	138554708	2404	8	0.0305775	4	0.019130627	0	0	2	0.007381524	2	0.007917068	4	0.016227333	2	0.0065672	4	0.017200685	2	0.007411283	4	0.015907008	12	0.047680812	0	0	0	0	4	0.017019458
ENSMUSG00000102448	chr1	RP23-209N14.4	138567697	138571356	3660	7	0.017576216	6	0.018851062	2	0.00542173	4	0.009698206	8	0.020803658	6	0.015990195	2	0.004314153	3	0.008474661	6	0.014605957	6	0.015674551	16	0.041763581	10	0.028323545	10	0.021531089	6	0.016770745
ENSMUSG00000100459	chr1	Gm5833	138640095	138682077	2248	0	0	0	0	0	0	2	0.007893538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.009099999
ENSMUSG00000103152	chr1	RP23-209N14.6	138689524	138689845	322	0	0	0	0	0	0	0	0	2	0.058949065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.024404122	0	0
ENSMUSG00000019230	chr1	Lhx9	138825186	138848577	9494	987	0.955540835	841	1.018791522	1235	1.290861476	1661	1.55276525	38	0.03810115	723	0.742926018	1433	1.19183606	1189	1.295053485	967	0.907632415	1305	1.314495557	1115	1.122166692	1104	1.205650519	1303	1.081720759	1224	1.31912901
ENSMUSG00000079283	chr1	2310009B15Rik	138851983	138856852	1750	704	3.695843567	488	3.205663789	623	3.531096223	601	3.046628256	454	2.468420572	550	3.064635183	691	3.116428744	665	3.927682003	557	2.834963959	530	2.894898248	572	3.121672641	508	3.008326015	696	3.133205003	456	2.664891424
ENSMUSG00000099808	chr1	1700019P21Rik	138876272	138876951	411	0	0	0	0	0	0	0	0	1	0.023107461	0	0	0	0	0	0	2	0.043262466	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065275	chr1	n-R5s217	138878262	138878377	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103850	chr1	RP24-214P19.3	138915605	138916043	439	1	0.020891729	1	0.026141567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102365	chr1	RP23-114L12.1	138960441	138962903	2463	2	0.007461332	10	0.04668137	6	0.024166747	19	0.068445364	8	0.030909981	6	0.023758159	9	0.028844772	5	0.020986022	4	0.014467643	4	0.015526118	9	0.034904328	16	0.06733279	9	0.028791714	6	0.024917896
ENSMUSG00000056268	chr1	Dennd1b	138963709	139176043	8314	1483	1.639479403	1168	1.615715476	1383	1.650697822	1743	1.860656795	1565	1.791849537	1354	1.588761293	1952	1.853885296	1374	1.708934033	1650	1.768480126	1591	1.830001754	1494	1.716982305	1307	1.629898902	1811	1.716808736	1572	1.934599676
ENSMUSG00000104436	chr1	RP23-114L12.3	138968510	138971851	3342	17	0.046745479	19	0.065373467	33	0.09796822	15	0.039827773	17	0.048413	17	0.049615204	16	0.037796267	23	0.071152847	25	0.066647233	19	0.054357666	28	0.080038535	12	0.037221357	20	0.04715843	15	0.045915118
ENSMUSG00000102626	chr1	RP23-114L12.2	138983864	138984497	634	14	0.202666225	2	0.036227684	4	0.062516394	3	0.041935195	2	0.029985115	7	0.107553997	4	0.049745244	10	0.162864749	2	0.028069506	2	0.030123113	4	0.060195461	4	0.065318108	3	0.037240307	2	0.032229762
ENSMUSG00000085361	chr1	Gm16305	138991514	138992069	556	4	0.066013364	4	0.08260172	7	0.124724134	4	0.063743504	1	0.017092054	2	0.035032977	0	0	4	0.074268665	2	0.032000244	10	0.171707152	2	0.034312493	0	0	3	0.042455287	0	0
ENSMUSG00000102157	chr1	RP23-114L12.6	139030185	139032982	2798	22	0.072251497	18	0.073969708	9	0.031911503	8	0.025369869	7	0.023809188	7	0.024400425	2	0.005642771	6	0.022169157	8	0.025472149	16	0.054671459	6	0.020484522	4	0.014818506	14	0.039426739	14	0.051183026
ENSMUSG00000102451	chr1	RP24-260D21.2	139082862	139086984	4123	24	0.053495796	24	0.066938639	28	0.067382486	41	0.088246266	21	0.048478602	18	0.042584945	44	0.084255706	47	0.117863687	29	0.062669732	20	0.046382582	10	0.023171749	27	0.06788791	30	0.057341403	33	0.081883445
ENSMUSG00000085481	chr1	Gm16304	139133891	139134665	775	13	0.153995737	4	0.059290152	14	0.179049852	4	0.045754036	3	0.036805183	2	0.025146093	2	0.020353241	8	0.106617645	8	0.09187699	14	0.172547986	7	0.086201296	8	0.106899482	7	0.07110531	6	0.079120742
ENSMUSG00000102243	chr1	RP24-260D21.1	139155152	139157782	2631	17	0.059373152	10	0.043701708	19	0.071643265	21	0.070821407	22	0.079576759	16	0.059311149	14	0.042005625	17	0.066798061	13	0.044018573	21	0.076309216	12	0.043568523	17	0.066974637	22	0.065887422	23	0.08942167
ENSMUSG00000063681	chr1	Crb1	139198254	139377076	4702	100	0.195457387	130	0.31794549	60	0.12661464	266	0.502039395	35	0.070850434	95	0.197083772	65	0.109144958	72	0.158328223	54	0.102328657	39	0.07931096	50	0.101595039	187	0.412300594	67	0.112296325	191	0.415584375
ENSMUSG00000103844	chr1	RP23-93C9.1	139379452	139402852	1111	2	0.016533023	0	0	2	0.01784978	2	0.015964538	0	0	2	0.017547993	0	0	0	0	0	0	0	0	0	0	1	0.009324865	0	0	0	0
ENSMUSG00000102661	chr1	RP23-93C9.3	139408278	139413864	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033964	chr1	Zbtb41	139422383	139453007	8362	3344	3.675625362	2535	3.486584237	2861	3.395184759	3535	3.751962258	3004	3.41969428	2790	3.254950184	3842	3.627943908	2785	3.444006181	3057	3.257705604	3126	3.574953991	3162	3.613077226	2599	3.222489536	3615	3.407312156	3113	3.809060288
ENSMUSG00000033952	chr1	Aspm	139454773	139494088	9866	43	0.040059949	29	0.033806263	38	0.038221359	50	0.044979644	71	0.068505063	32	0.031642231	59	0.047220674	51	0.053454696	41	0.037032005	52	0.050403628	58	0.056172059	52	0.054646902	43	0.034351764	49	0.050817322
ENSMUSG00000026368	chr1	F13b	139501702	139523752	2532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.008165742	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057037	chr1	Cfhr1	139547053	139560272	1931	0	0	1	0.005953566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.004079985	0	0
ENSMUSG00000090623	chr1	Cfhr3	139584783	139660899	1022	0	0	1	0.011243685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096117	chr1	Gm26271	139671604	139671707	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070594	chr1	Gm4788	139697623	139781243	3187	40	0.115337025	27	0.097415878	42	0.130749076	22	0.061254149	33	0.098547379	63	0.192807746	79	0.195692454	62	0.201128769	67	0.187298795	69	0.207001913	103	0.308742479	44	0.143113861	44	0.108792782	68	0.21826868
